X	Y	Elev	G	FA	Boug
261955	9782102	46.72	978039.4838	15.3083023589	9.2658277758
263068	9782103	50.80	978037.9746	15.0627564475	9.0837077593
264181	9782104	56.80	978035.8599	14.8061906669	8.854498795
265294	9782106	61.68	978034.0647	14.5225985772	8.5518022759
266407	9782107	66.00	978032.4017	14.1973659108	8.1554171459
267520	9782109	67.08	978031.6895	13.8192840749	7.654182874
268632	9782110	67.28	978031.1915	13.3820567749	7.0476384085
269745	9782111	65.72	978031.1795	12.8851248311	6.346278352
270858	9782113	60.96	978032.1040	12.3337211008	5.5703679562
271971	9782114	54.60	978033.4796	11.7381636777	4.7474644856
273084	9782116	54.00	978033.0428	11.112489277	3.9089600376
274196	9782117	55.24	978032.0226	10.4726085244	3.0860883303
275309	9782118	60.16	978029.8657	9.8342212221	2.3059087411
276422	9782120	63.08	978028.3421	9.2107559244	1.5877857544
277535	9782121	65.00	978027.1514	8.6115916574	0.9408202233
278648	9782122	64.16	978026.8414	8.0407815503	0.3625683434
279760	9782124	64.60	978026.1613	7.4964336935	-0.1607795526
280873	9782125	67.60	978024.7078	6.9708220005	-0.6527742829
281986	9782126	69.32	978023.6555	6.4512096166	-1.1438354094
283099	9782128	70.40	978022.7905	5.9212806812	-1.6674882992
284211	9782129	69.44	978022.5282	5.363003635	-2.2561810056
285324	9782130	66.76	978022.7522	4.7586994178	-2.9372042975
286437	9782131	60.64	978023.9794	4.0930666657	-3.7292242742
287550	9782133	62.04	978022.8102	3.354925434	-4.6398581948
288662	9782134	67.20	978020.4017	2.5384794972	-5.6645907364
289775	9782135	69.84	978018.6958	1.643959569	-6.7871571694
290888	9782136	72.48	978016.9195	0.6775878726	-7.9813339147
292000	9782138	75.12	978015.0845	-0.3491115772	-9.2138995246
293113	9782139	76.24	978013.6752	-1.4205532411	-10.4483829612
294226	9782140	76.60	978012.4743	-2.5187120469	-11.6491196688
295338	9782141	73.60	978012.3020	-3.6249152281	-12.7851013559
296451	9782143	70.76	978012.0890	-4.7215761247	-13.8331366424
297564	9782144	68.24	978011.8008	-5.793654573	-14.7799323007
298676	9782145	64.04	978012.0654	-6.8296675991	-15.622846425
299789	9782146	59.00	978012.6311	-7.8221345728	-16.3692369793
300902	9782148	66.80	978009.2869	-8.7674149718	-17.0345095387
302014	9782149	74.48	978006.0280	-9.6649752102	-17.639133493
303127	9782150	81.92	978002.8901	-10.5161938368	-18.205025525
304240	9782151	83.04	978001.7437	-11.3228729816	-18.7517765782
305352	9782152	81.00	978001.6144	-12.0856611582	-19.2932144364
306465	9782153	75.24	978002.6760	-12.8026041599	-19.8347470612
307577	9782155	67.28	978004.4656	-13.4680256274	-20.3718286526
308690	9782156	54.92	978007.6693	-14.0718990915	-20.8897448326
309803	9782157	52.64	978007.8472	-14.5998139391	-21.364744457
310915	9782158	55.40	978006.5693	-15.033566145	-21.7663751488
312028	9782159	52.28	978007.2138	-15.3523294497	-22.0607294282
313140	9782160	52.40	978006.9983	-15.5342928821	-22.2141971037
314253	9782161	59.00	978004.9484	-15.5585942768	-22.1972609376
315366	9782162	61.28	978004.4004	-15.4073431185	-21.98787312
316478	9782164	61.40	978004.7028	-15.0675136428	-21.5740087147
317591	9782165	58.04	978006.2678	-14.5325016515	-20.9551005013
318703	9782166	55.32	978007.8289	-13.8031741702	-20.1422028461
319816	9782167	53.88	978009.1807	-12.8882954234	-19.1568915208
320928	9782168	51.00	978011.1435	-11.8042791049	-18.0290611842
322041	9782169	47.40	978013.4735	-10.5742878892	-16.7939129913
323153	9782170	50.16	978013.9631	-9.2267685998	-15.4885154295
324266	9782171	53.24	978014.4383	-7.7935679908	-14.1483614816
325378	9782172	56.96	978014.7675	-6.3078139473	-12.8043307801
326491	9782173	63.16	978014.3511	-4.8017661547	-11.4803998993
327603	9782174	70.60	978013.5414	-3.3048376693	-10.1923371634
328716	9782175	76.12	978013.2893	-1.8419653912	-8.9474852842
329828	9782176	82.32	978012.7735	-0.4324665886	-7.7455937185
330941	9782177	89.88	978011.7710	0.9105345434	-6.5805314379
332053	9782178	90.96	978012.6980	2.1800856359	-5.4426065155
333166	9782179	88.80	978014.5532	3.3748244924	-4.3211542994
221888	9780939	38.00	978023.0972	-3.8802815922	-8.7259485769
223002	9780941	45.56	978021.9055	-2.7348996285	-7.5368087798
224115	9780943	49.04	978022.0097	-1.5508560605	-6.3044425623
225228	9780944	44.36	978024.6427	-0.3570032773	-5.0607273519
226341	9780946	41.12	978026.8170	0.8212613954	-3.8354524201
227454	9780948	38.60	978028.7349	1.9642657019	-2.6533227065
228567	9780949	33.80	978031.3108	3.0596022111	-1.5316037021
229680	9780951	32.48	978032.7602	4.1027680506	-0.4787157195
230793	9780953	38.12	978032.0096	5.0968399945	0.5060324787
231906	9780954	43.44	978031.3184	6.0512333846	1.4315263742
233020	9780956	48.60	978030.6506	6.9797011564	2.3128545668
234133	9780957	45.84	978032.4211	7.8978189181	3.1684961663
235246	9780959	44.80	978033.6638	8.8202628779	4.0170507848
236359	9780961	47.20	978033.8577	9.7582121247	4.8739409437
237472	9780962	50.72	978033.7250	10.7171921977	5.7485269833
238585	9780964	54.80	978033.4372	11.6956247082	6.6420271136
239698	9780965	47.60	978036.6491	12.6842640402	7.5465354056
240811	9780967	41.52	978039.5088	13.6665967853	8.445290614
241924	9780969	37.68	978041.6470	14.6201650209	9.3141865285
243037	9780970	41.44	978041.3763	15.5186645312	10.1243510506
244150	9780972	49.00	978039.8450	16.3345765845	10.8454778225
245263	9780973	53.92	978039.0230	17.042028024	11.449490075
246376	9780975	57.60	978038.4561	17.6195467457	11.9140655973
247489	9780976	58.80	978038.5149	18.0523913508	12.2255617154
248602	9780978	62.08	978037.7792	18.334183463	12.3809493793
249715	9780979	66.40	978036.5746	18.4676527811	12.3884875029
250828	9780981	62.56	978037.7651	18.464408681	12.2670272755
251941	9780982	61.40	978038.0084	18.3437655785	12.0440110524
253054	9780984	65.60	978036.4988	18.1307588402	11.7523990615
254166	9780985	63.96	978036.7354	17.8535807358	11.4268975461
255279	9780987	59.40	978037.8401	17.5407309282	11.0999555984
256392	9780988	51.72	978039.8999	17.2182057014	10.79803222
257505	9780990	47.48	978040.9042	16.9070413987	10.5386051072
258618	9780991	50.12	978039.8031	16.6214817281	10.3283016332
259731	9780993	49.96	978039.5998	16.3679616081	10.1623917909
260844	9780994	48.40	978039.8595	16.1450015874	10.0257102908
261957	9780995	48.28	978039.6946	15.9439986334	9.8948926724
263070	9780997	49.60	978039.0913	15.750794349	9.7416416713
264182	9780998	53.80	978037.5861	15.5478129107	9.5366070579
265295	9781000	59.52	978035.5818	15.3164986576	9.25338208
266408	9781001	66.00	978033.2970	15.0397543772	8.8721031207
267521	9781003	66.72	978032.7377	14.7040888393	8.3821886351
268634	9781004	66.92	978032.2734	14.3012245198	7.7838627683
269747	9781005	66.08	978032.0629	13.8289879922	7.0882644117
270859	9781007	62.04	978032.7788	13.2913969018	6.3161239693
271972	9781008	56.40	978033.9346	12.6979574027	5.4951744762
273085	9781010	52.20	978034.6023	12.062282007	4.6566272097
274198	9781011	51.76	978034.0797	11.4002184176	3.8311634544
275311	9781012	58.84	978031.2199	10.7277355122	3.0449579151
276423	9781014	62.72	978029.3540	10.058836903	2.3162470901
277536	9781015	65.00	978027.9966	9.4037630618	1.6528879131
278649	9781016	65.24	978027.2884	8.7677016804	1.0512267973
279762	9781018	66.40	978026.3136	8.1501584415	0.4964328861
280874	9781019	69.40	978024.7817	7.5450555233	-0.0357368568
281987	9781020	70.88	978023.7210	6.9415337457	-0.5759552591
283100	9781022	71.60	978022.8825	6.3253477229	-1.1574946468
284213	9781023	69.56	978022.8692	5.6806723277	-1.8120258089
285325	9781024	66.64	978023.0846	4.9920916823	-2.5655703626
286438	9781025	61.96	978023.7879	4.2465241647	-3.4351109818
287551	9781027	62.16	978022.9171	3.4348501899	-4.4262803065
288664	9781028	64.80	978021.2232	2.5530515318	-5.5324125948
289776	9781029	66.36	978019.7958	1.6027359401	-6.7350699543
290889	9781031	68.52	978018.1229	0.5910002155	-8.0059693671
292002	9781032	71.88	978016.0309	-0.4703314298	-9.3100614101
293114	9781033	75.16	978013.9304	-1.5659794808	-10.6093687969
294227	9781034	78.40	978011.8258	-2.6788158701	-11.8671006112
295340	9781036	77.20	978011.0914	-3.7915912134	-13.0515277208
296452	9781037	74.24	978010.9147	-4.8885576543	-14.1391397999
297565	9781038	67.76	978011.8508	-5.9567803049	-15.1166996606
298678	9781039	64.16	978011.9355	-6.9869739692	-15.9819536128
299790	9781040	62.00	978011.6188	-7.9737655957	-16.7429287434
300903	9781042	71.60	978007.7236	-8.9153584538	-17.4159271867
302016	9781043	80.12	978004.2063	-9.8126518383	-18.0224908612
303128	9781044	86.48	978001.3971	-10.6679404308	-18.5857371983
304241	9781045	85.56	978000.8703	-11.4833716882	-19.1265414023
305353	9781046	81.00	978001.5037	-12.2593712415	-19.6600548668
306466	9781048	74.16	978002.8808	-12.9932516053	-20.1930015088
307579	9781049	68.12	978004.0603	-13.6781981769	-20.7220908588
308691	9781050	63.68	978004.8074	-14.3027813984	-21.2337425447
309804	9781051	58.76	978005.7777	-14.8510807739	-21.7051501819
310916	9781052	53.60	978006.9169	-15.3034330557	-22.1065450441
312029	9781053	51.92	978007.1033	-15.6377421828	-22.4043724311
313142	9781054	52.40	978006.7659	-15.8312214285	-22.5649846535
314254	9781056	57.20	978005.2628	-15.8623865243	-22.5583970705
315367	9781057	60.32	978004.4550	-15.7130881098	-22.3616539133
316479	9781058	62.60	978004.0970	-15.3703659212	-21.9614074765
317592	9781059	61.76	978004.8951	-14.8279259689	-21.355419273
318704	9781060	60.48	978006.0249	-14.087082857	-20.5528305591
319817	9781061	58.32	978007.6127	-13.1570673004	-19.5732038961
320929	9781062	54.00	978010.0360	-12.0546667754	-18.444487215
322042	9781063	48.60	978012.9405	-10.8032372012	-17.2001783455
323154	9781064	50.64	978013.6762	-9.4311877461	-15.8760557503
324267	9781065	53.96	978014.1055	-7.9700922562	-14.5068802574
325379	9781066	59.84	978013.8008	-6.4526142685	-13.1234593935
326492	9781068	66.04	978013.4201	-4.9104450692	-11.75040384
327604	9781069	72.40	978012.9844	-3.3724452996	-10.4048041135
328717	9781070	78.28	978012.6671	-1.8631522083	-9.0959291907
329829	9781071	85.08	978012.0172	-0.401770788	-7.8259146533
330942	9781072	93.72	978010.7371	0.9982867464	-6.5912836985
332054	9781073	96.84	978011.0937	2.3293059833	-5.3850458865
333167	9781074	97.20	978012.2326	3.5886673144	-4.1990577265
221890	9779833	41.20	978022.0769	-3.9740430156	-8.9678152031
223003	9779835	48.16	978021.1437	-2.7538392764	-7.7552197232
224116	9779836	51.28	978021.4196	-1.5080985758	-6.5063246132
225230	9779838	46.72	978024.0631	-0.2665116781	-5.2528848895
226343	9779840	43.12	978026.3826	0.9458222779	-4.0237814605
227456	9779841	40.00	978028.5077	2.1105951705	-2.8421486992
228569	9779843	35.92	978030.8733	3.2176603227	-1.7232189317
229682	9779845	34.56	978032.3399	4.2654221849	-0.6731656403
230795	9779846	38.64	978032.0722	5.2602067237	0.3108965952
231908	9779848	43.92	978031.3934	6.2146923501	1.2397443291
233021	9779850	49.80	978030.5055	7.1455909113	2.1298498197
234134	9779851	48.48	978031.8381	8.0708563896	3.0004339266
235247	9779853	48.76	978032.6861	9.0067548648	3.8701455987
236360	9779854	52.24	978032.5660	9.9651464291	4.7538009392
237473	9779856	54.92	978032.7198	10.9513056714	5.6596139952
238586	9779858	57.20	978033.0210	11.9625449024	6.5872941824
239699	9779859	48.08	978036.8636	12.9878105735	7.5272781666
240812	9779861	41.72	978039.8481	14.0083093459	8.461220273
241925	9779862	40.88	978041.0941	14.9990993931	9.3637032801
243038	9779864	45.80	978040.4969	15.9314689913	10.2049716556
244151	9779865	53.60	978038.9183	16.7758316882	10.9543527711
245264	9779867	59.24	978037.8935	17.5048062333	11.5839365107
246377	9779869	62.72	978037.4017	18.0961272809	12.0720428998
247490	9779870	61.88	978038.0991	18.5350520576	12.406026968
248603	9779872	63.52	978037.8712	18.8159865175	12.5840482461
249716	9779873	66.40	978037.1070	18.9431448696	12.6155596706
250829	9779875	62.68	978038.2513	18.9301680734	12.5204313054
251942	9779876	61.64	978038.4471	18.7987466685	12.3267977626
253055	9779878	65.96	978036.8913	18.576406976	12.0678822167
254168	9779879	64.04	978037.2095	18.2937140194	11.7781831614
255281	9779881	59.00	978038.4638	17.9812084092	11.4894950493
256394	9779882	53.00	978040.0115	17.6664208107	11.2272592793
257507	9779884	49.76	978040.7225	17.3712936276	11.0077038775
258620	9779885	52.04	978039.7572	17.110287372	10.836133075
259732	9779887	51.04	978039.8463	16.8893654926	10.7065838823
260845	9779888	48.40	978040.4796	16.705946476	10.6028939562
261958	9779889	50.08	978039.8017	16.549798614	10.5010455879
263071	9779891	52.40	978038.9361	16.4047444919	10.3724875907
264184	9779892	56.00	978037.6648	16.2509518065	10.1880112782
265297	9779894	59.60	978036.3638	16.0675250099	9.9216849518
266410	9779895	63.20	978035.0140	15.8350853321	9.5543428126
267522	9779897	65.48	978034.0093	15.5380375942	9.076180342
268635	9779898	66.32	978033.3772	15.1662686607	8.4881219689
269748	9779899	64.28	978033.5602	14.7160981895	7.8017838275
270861	9779901	61.92	978033.7678	14.1903976726	7.0380345688
271974	9779902	59.40	978033.9590	13.5978966563	6.2243374372
273086	9779904	52.80	978035.3604	12.9517929112	5.391214007
274199	9779905	50.44	978035.4107	12.2678643145	4.5682838755
275312	9779906	56.56	978032.8143	11.5623349465	3.7803905306
276425	9779908	60.04	978031.0284	10.8497702371	3.0443142945
277538	9779909	62.20	978029.6550	10.1412639923	2.3664998097
278650	9779910	65.44	978027.9576	9.4431361099	1.7420973219
279763	9779912	68.52	978026.3205	8.7562898781	1.1554504075
280876	9779913	71.28	978024.7890	8.0762912496	0.581979083
281989	9779914	71.96	978023.8984	7.3941405141	-0.0087701142
283101	9779916	71.60	978023.3150	6.69762084	-0.6492838402
284214	9779917	71.36	978022.6667	5.9730389022	-1.3699287106
285327	9779918	69.96	978022.3362	5.2071284264	-2.1950022807
286439	9779920	66.24	978022.6711	4.3888730092	-3.1394797848
287552	9779921	64.76	978022.2546	3.5110211661	-4.2068604688
288665	9779922	64.40	978021.4306	2.5711114313	-5.3883789126
289778	9779923	67.04	978019.6214	1.5718922295	-6.6636753216
290890	9779925	69.92	978017.6876	0.5211012938	-8.0028362714
292003	9779926	73.28	978015.5670	-0.5693478123	-9.3695469836
293116	9779927	76.88	978013.3484	-1.6846494752	-10.7249593957
294228	9779928	80.60	978011.0847	-2.8086796167	-12.0317941464
295341	9779930	79.28	978010.3828	-3.9256448211	-13.2581696482
296454	9779931	76.28	978010.2189	-5.0215869903	-14.380690321
297566	9779932	69.92	978011.1215	-6.0855460466	-15.3864233418
298679	9779933	67.00	978011.0016	-7.110230783	-16.2735360977
299791	9779935	65.80	978010.3937	-8.0921141484	-17.0505364226
300904	9779936	72.40	978007.4254	-9.0309455562	-17.734232937
302017	9779937	78.64	978004.6096	-9.9287493716	-18.3466912388
303129	9779938	84.16	978002.0544	-10.788446054	-18.9115835574
304242	9779939	82.56	978001.7282	-11.6122820844	-19.4503999101
305355	9779941	77.40	978002.5341	-12.4002808422	-19.978999646
306467	9779942	76.44	978002.0868	-13.148925971	-20.504933029
307580	9779943	74.64	978001.9457	-13.8502618618	-21.0258603437
308692	9779944	71.16	978002.3817	-14.4915462343	-21.5292546137
309805	9779945	62.88	978004.3704	-15.0555237131	-21.993411873
310918	9779946	52.20	978007.1933	-15.5213150075	-22.3896307837
312030	9779948	50.04	978007.5170	-15.8658428251	-22.685281637
313143	9779949	50.24	978007.2594	-16.0656518336	-22.8473807926
314255	9779950	55.16	978005.7176	-16.0989332064	-22.8462326803
315368	9779951	59.12	978004.6542	-15.9475398998	-22.6587032268
316480	9779952	62.60	978003.9339	-15.5987791663	-22.2707444475
317593	9779953	64.52	978003.8938	-15.0467934899	-21.6788915482
318705	9779954	64.92	978004.5198	-14.2933866389	-20.8905872103
319818	9779955	62.28	978006.2698	-13.3482121942	-19.9233350806
320930	9779956	57.72	978008.7836	-12.228310316	-18.8028268337
322043	9779958	52.20	978011.7441	-10.9570466989	-17.5603066496
323156	9779959	53.04	978012.8711	-9.562567865	-16.2295191172
324268	9779960	55.48	978013.5967	-8.0759327243	-14.8436222196
325381	9779961	61.12	978013.3952	-6.5291071474	-13.432433212
326493	9779962	66.36	978013.3444	-4.9530139473	-12.0203154038
327606	9779963	71.40	978013.3550	-3.375815635	-10.6249174671
328718	9779964	75.72	978013.5641	-1.8215742523	-9.2568577369
329830	9779965	81.20	978013.3726	-0.3093862889	-7.9203203891
330943	9779966	89.00	978012.4082	1.1469630614	-6.6144150186
332055	9779967	91.28	978013.0847	2.5388367339	-5.3350607263
333168	9779968	90.80	978014.5466	3.8621337932	-4.0771013018
221892	9778727	46.00	978020.5858	-4.0450695517	-9.1891722075
223005	9778728	50.80	978020.3839	-2.7585916779	-7.9632766938
224118	9778730	53.20	978020.9348	-1.4593182261	-6.7073977731
225231	9778732	50.80	978022.9512	-0.1773234489	-5.4527423059
226344	9778733	47.20	978025.2984	1.0629358531	-4.2269868743
227457	9778735	43.00	978027.7744	2.244723014	-3.051552605
228570	9778737	40.00	978029.8148	3.3602110905	-1.9396557564
229684	9778738	38.40	978031.3585	4.4106263326	-0.8953887176
230797	9778740	39.60	978031.9813	5.4053321785	0.0860411638
231910	9778742	43.20	978031.8222	6.3599625747	1.0169338961
233023	9778743	48.00	978031.2713	7.2938238475	1.9147461049
234136	9778745	51.00	978031.2760	8.2268700121	2.7990612199
235249	9778747	54.40	978031.1728	9.1766071883	3.6882670148
236362	9778748	58.60	978030.8499	10.1552924262	4.5963709705
237475	9778750	58.40	978031.9204	11.1677594454	5.530372972
238588	9778751	56.00	978033.7004	12.2101320969	6.4885493678
239701	9778753	47.60	978037.3545	13.2695840302	7.4598900193
240814	9778755	42.80	978039.8910	14.3251819086	8.4247844798
241927	9778756	45.20	978040.1664	15.3497236989	9.3568932366
243040	9778758	50.00	978039.6355	16.3123677771	10.2259855734
244153	9778759	56.00	978038.6387	17.1817563903	11.0013971401
245266	9778761	62.00	978037.5201	17.9292791602	11.6556747563
246379	9778762	65.60	978037.0021	18.5321055993	12.167944959
247492	9778764	64.40	978037.8158	18.9756418694	12.5265710442
248605	9778765	64.00	978038.2195	19.2551330905	12.7307479361
249718	9778767	64.00	978038.3428	19.3762305733	12.790814891
250831	9778768	62.80	978038.6972	19.3544617652	12.7272264813
251944	9778770	63.20	978038.4376	19.2136655837	12.5682921454
253057	9778771	66.80	978037.0975	18.9835725044	12.3469520768
254169	9778773	63.20	978037.9328	18.6968037786	12.0969819679
255282	9778774	56.00	978039.8580	18.3856265307	11.8490948104
256395	9778776	53.60	978040.2987	18.0788243322	11.6274244411
257508	9778777	52.40	978040.3935	17.7990239319	11.4468302549
258621	9778779	53.60	978039.7851	17.5607609069	11.311360852
259734	9778780	50.80	978040.4610	17.3694774173	11.2140690369
260847	9778782	46.00	978041.7985	17.2215349819	11.1381999348
